timestamp,left_iris_x,left_iris_y,right_iris_x,right_iris_y,screen_x,screen_y
2023-5-26 15:34:35,343.2431335449219,247.76112365722656,288.9352722167969,247.52294921875,1900,320
2023-5-26 15:34:35,344.5191650390625,248.04295349121094,289.7358703613281,247.57032775878906,1800,320
2023-5-26 15:34:36,344.92218017578125,248.0757598876953,290.2877502441406,247.1043701171875,1700,320
2023-5-26 15:34:36,346.1254577636719,248.37330627441406,291.52099609375,247.03228759765625,1600,320
2023-5-26 15:34:37,347.04327392578125,247.81759643554688,291.718505859375,246.8974609375,1500,320
2023-5-26 15:34:38,345.885009765625,248.3751220703125,291.40411376953125,246.94461059570312,1400,320
2023-5-26 15:34:38,346.40618896484375,248.06634521484375,291.86883544921875,246.67645263671875,1300,320
2023-5-26 15:34:39,345.49761962890625,247.87374877929688,291.17840576171875,247.0118408203125,1200,320
2023-5-26 15:34:39,347.5816345214844,247.98309326171875,293.07855224609375,246.40005493164062,1100,320
2023-5-26 15:34:40,348.3536376953125,247.8445587158203,293.64837646484375,245.9633026123047,1000,320
2023-5-26 15:34:40,349.3419494628906,248.27871704101562,294.9472961425781,246.2359161376953,900,320
2023-5-26 15:34:41,352.2123718261719,247.52017211914062,298.1772766113281,247.01841735839844,800,320
2023-5-26 15:34:41,357.7505187988281,248.1148223876953,304.2350158691406,246.24520874023438,700,320
2023-5-26 15:34:42,359.87615966796875,249.04249572753906,306.6288146972656,246.13986206054688,600,320
2023-5-26 15:34:42,360.18377685546875,249.27012634277344,306.5779724121094,247.06222534179688,500,320
2023-5-26 15:34:43,357.6771545410156,250.4065704345703,304.0621337890625,248.10379028320312,400,320
2023-5-26 15:34:43,351.9995422363281,250.6879425048828,299.0968933105469,247.9071044921875,300,320
2023-5-26 15:34:44,345.2372741699219,251.8431854248047,292.69683837890625,250.6181640625,200,320
2023-5-26 15:34:44,344.9791564941406,252.0347442626953,292.6676330566406,250.79754638671875,100,320
2023-5-26 15:34:45,343.74298095703125,252.831787109375,290.8785095214844,250.95745849609375,0,320
2023-5-26 15:34:45,349.7840270996094,256.96856689453125,296.58355712890625,255.61546325683594,20,420
2023-5-26 15:34:46,348.6497497558594,255.73480224609375,291.8524169921875,257.6585388183594,120,420
2023-5-26 15:34:46,333.18231201171875,253.64808654785156,273.1587829589844,256.74249267578125,220,420
2023-5-26 15:34:47,331.13531494140625,254.45379638671875,271.92279052734375,258.2909240722656,320,420
2023-5-26 15:34:47,340.68768310546875,245.52281188964844,280.8437194824219,248.20498657226562,420,420
2023-5-26 15:34:48,368.7179260253906,226.99546813964844,307.2192687988281,225.341796875,520,420
2023-5-26 15:34:48,400.72186279296875,229.91009521484375,334.73907470703125,226.3760223388672,620,420
2023-5-26 15:34:49,376.80853271484375,232.16661071777344,311.71160888671875,234.70835876464844,720,420
2023-5-26 15:34:49,366.1715393066406,233.86187744140625,300.94024658203125,236.32516479492188,820,420
2023-5-26 15:34:50,376.2972717285156,244.1218719482422,311.15020751953125,241.3519744873047,920,420
2023-5-26 15:34:51,381.69970703125,246.6307830810547,317.1183166503906,240.7587890625,1020,420
2023-5-26 15:34:51,378.2664489746094,250.83184814453125,313.1645202636719,245.7991485595703,1120,420
2023-5-26 15:34:52,379.3263244628906,255.3619842529297,315.05462646484375,249.28855895996094,1220,420
2023-5-26 15:34:52,371.8378601074219,255.61007690429688,308.5799560546875,250.3720703125,1320,420
2023-5-26 15:34:53,367.69024658203125,247.8414764404297,306.00848388671875,243.69168090820312,1420,420
2023-5-26 15:34:53,370.9522705078125,247.06460571289062,310.1253662109375,242.10037231445312,1520,420
2023-5-26 15:34:54,365.8194274902344,246.84463500976562,304.467529296875,243.97268676757812,1620,420
2023-5-26 15:34:54,364.93695068359375,247.7544708251953,303.48980712890625,244.08328247070312,1720,420
2023-5-26 15:34:55,363.488037109375,247.82522583007812,302.38787841796875,245.3052215576172,1820,420
2023-5-26 15:34:55,362.1673889160156,249.13626098632812,301.0506896972656,245.73651123046875,1920,420
2023-5-26 15:34:56,362.3691711425781,249.36094665527344,301.50732421875,246.4352264404297,1900,520
2023-5-26 15:34:56,362.75140380859375,249.6959686279297,301.3418884277344,246.65057373046875,1800,520
2023-5-26 15:34:57,363.65191650390625,249.3852996826172,302.6826171875,246.72412109375,1700,520
2023-5-26 15:34:57,365.3569030761719,249.68206787109375,303.6941223144531,246.93270874023438,1600,520
2023-5-26 15:34:58,372.3004455566406,249.50393676757812,310.65240478515625,246.2825927734375,1500,520
2023-5-26 15:34:58,393.6053161621094,253.43702697753906,331.8554992675781,246.14797973632812,1400,520
2023-5-26 15:34:59,406.147705078125,249.10902404785156,344.3677978515625,240.93585205078125,1300,520
2023-5-26 15:34:59,405.5985412597656,250.42922973632812,344.69219970703125,242.43728637695312,1200,520
2023-5-26 15:35:0,408.23388671875,249.82247924804688,347.45074462890625,242.00765991210938,1100,520
2023-5-26 15:35:0,408.6369934082031,249.28053283691406,347.68963623046875,241.83038330078125,1000,520
2023-5-26 15:35:1,418.603759765625,253.47239685058594,358.03717041015625,244.4667510986328,900,520
2023-5-26 15:35:1,417.7785339355469,252.93223571777344,357.8898620605469,242.5886688232422,800,520
2023-5-26 15:35:2,413.0149230957031,256.1706237792969,351.92864990234375,247.23284912109375,700,520
2023-5-26 15:35:2,391.27032470703125,255.36512756347656,329.39208984375,249.80381774902344,600,520
2023-5-26 15:35:3,399.5924377441406,256.6875,339.1072692871094,250.3027801513672,500,520
2023-5-26 15:35:3,400.55792236328125,254.26930236816406,340.5765075683594,247.77383422851562,400,520
2023-5-26 15:35:4,399.10833740234375,252.6764678955078,339.4915771484375,247.5417022705078,300,520
2023-5-26 15:35:5,400.159423828125,253.69747924804688,339.97772216796875,248.66259765625,200,520
2023-5-26 15:35:5,401.5528869628906,253.9561004638672,342.156005859375,248.41238403320312,100,520
2023-5-26 15:35:6,401.9990234375,253.6152801513672,341.9480895996094,248.57252502441406,0,520
2023-5-26 15:35:6,403.449951171875,255.4622802734375,343.9365234375,250.29464721679688,20,620
2023-5-26 15:35:7,403.1153259277344,256.0425720214844,343.1395568847656,250.0631561279297,120,620
2023-5-26 15:35:7,398.25323486328125,253.6457061767578,338.2764587402344,249.2835693359375,220,620
2023-5-26 15:35:8,391.94378662109375,251.15957641601562,331.2217102050781,248.60391235351562,320,620
2023-5-26 15:35:8,390.2604064941406,250.5823211669922,328.899169921875,248.47337341308594,420,620
2023-5-26 15:35:9,390.1572265625,250.2887725830078,329.08624267578125,248.30581665039062,520,620
2023-5-26 15:35:9,390.1495056152344,251.01600646972656,328.89349365234375,248.90283203125,620,620
2023-5-26 15:35:10,385.9006042480469,251.7333526611328,323.9149169921875,249.39181518554688,720,620
2023-5-26 15:35:10,382.0497741699219,252.45529174804688,320.3712158203125,249.7982940673828,820,620
2023-5-26 15:35:11,381.0337829589844,252.54931640625,319.7218933105469,249.75875854492188,920,620
2023-5-26 15:35:11,380.7168273925781,252.73777770996094,319.30438232421875,249.13185119628906,1020,620
2023-5-26 15:35:12,379.1099853515625,252.4236297607422,317.86553955078125,248.89663696289062,1120,620
2023-5-26 15:35:12,377.7236328125,252.21304321289062,316.2848815917969,249.17576599121094,1220,620
2023-5-26 15:35:13,377.2712707519531,252.5850830078125,315.5992126464844,249.2108612060547,1320,620
2023-5-26 15:35:13,376.80926513671875,252.95704650878906,315.25146484375,250.04991149902344,1420,620
2023-5-26 15:35:14,376.9216613769531,252.92910766601562,315.83251953125,249.47750854492188,1520,620
2023-5-26 15:35:14,376.1701354980469,253.13865661621094,314.67578125,249.1193389892578,1620,620
2023-5-26 15:35:15,375.7994689941406,252.6885986328125,314.5634460449219,249.3509521484375,1720,620
2023-5-26 15:35:15,375.64404296875,252.8970184326172,313.7829895019531,249.9076690673828,1820,620
2023-5-26 15:35:16,375.95904541015625,253.5596466064453,314.7174377441406,249.23167419433594,1920,620
2023-5-26 15:35:16,376.59417724609375,253.10922241210938,315.1033020019531,249.4301300048828,1900,720
2023-5-26 15:35:17,376.39373779296875,253.7964630126953,314.9140930175781,250.13616943359375,1800,720
2023-5-26 15:35:18,377.2090759277344,254.4389190673828,315.6985168457031,249.6038360595703,1700,720
2023-5-26 15:35:18,378.25341796875,253.53370666503906,317.1331481933594,249.71438598632812,1600,720
2023-5-26 15:35:19,379.0548400878906,254.13427734375,317.7732238769531,250.9133758544922,1500,720
2023-5-26 15:35:19,381.0333251953125,254.63168334960938,319.7561950683594,250.52706909179688,1400,720
2023-5-26 15:35:20,383.188232421875,253.80184936523438,320.7448425292969,250.24073791503906,1300,720
2023-5-26 15:35:20,383.6612243652344,254.67556762695312,322.3811950683594,250.760986328125,1200,720
2023-5-26 15:35:21,383.42596435546875,254.71080017089844,322.08209228515625,250.25624084472656,1100,720
2023-5-26 15:35:21,384.8764953613281,254.78485107421875,323.43829345703125,249.8977508544922,1000,720
2023-5-26 15:35:22,385.2247619628906,254.4068603515625,323.40863037109375,250.06553649902344,900,720
2023-5-26 15:35:22,385.41851806640625,253.72109985351562,324.1528015136719,249.51417541503906,800,720
2023-5-26 15:35:23,386.12188720703125,253.49000549316406,324.7528381347656,249.55210876464844,700,720
2023-5-26 15:35:23,387.3418273925781,252.99365234375,325.1247863769531,248.98362731933594,600,720
2023-5-26 15:35:24,387.8011169433594,253.51788330078125,326.15423583984375,249.46737670898438,500,720
2023-5-26 15:35:24,388.4589538574219,253.2886199951172,327.5195007324219,249.10543823242188,400,720
2023-5-26 15:35:25,389.6048278808594,253.68222045898438,328.57806396484375,249.0207977294922,300,720
2023-5-26 15:35:25,389.7867431640625,253.2578125,328.6953125,249.41775512695312,200,720
2023-5-26 15:35:26,390.6592102050781,253.61126708984375,329.5796813964844,248.8712158203125,100,720
2023-5-26 15:35:26,391.4608154296875,254.01629638671875,330.8584899902344,248.94029235839844,0,720
2023-5-26 15:35:27,392.6442565917969,254.12918090820312,331.90911865234375,249.6480712890625,20,820
2023-5-26 15:35:27,393.9162292480469,254.4144744873047,332.784912109375,249.8184814453125,120,820
2023-5-26 15:35:28,392.1313781738281,253.84820556640625,331.35931396484375,249.42324829101562,220,820
2023-5-26 15:35:28,391.5135803222656,253.75369262695312,330.5898742675781,249.5642852783203,320,820
2023-5-26 15:35:29,388.56585693359375,251.3873748779297,326.99884033203125,247.9935302734375,420,820
2023-5-26 15:35:29,379.78662109375,246.7122039794922,318.6114807128906,245.8523712158203,520,820
2023-5-26 15:35:30,378.45428466796875,246.7001953125,317.4617614746094,245.7636260986328,620,820
2023-5-26 15:35:31,378.010009765625,245.86341857910156,316.4630126953125,245.53836059570312,720,820
2023-5-26 15:35:31,376.738525390625,247.14324951171875,316.0626525878906,246.08180236816406,820,820
2023-5-26 15:35:32,377.7132568359375,246.86874389648438,317.00421142578125,246.12594604492188,920,820
2023-5-26 15:35:32,378.5142517089844,246.63270568847656,317.4332580566406,245.00697326660156,1020,820
2023-5-26 15:35:33,378.1591491699219,247.30264282226562,317.047607421875,245.7371826171875,1120,820
2023-5-26 15:35:33,378.3596496582031,247.30198669433594,317.37261962890625,245.54049682617188,1220,820
2023-5-26 15:35:34,378.3343200683594,247.05203247070312,317.1649475097656,245.18246459960938,1320,820
2023-5-26 15:35:34,377.3188781738281,247.18344116210938,315.9587097167969,245.17286682128906,1420,820
2023-5-26 15:35:35,377.44317626953125,247.68463134765625,316.0513916015625,245.66542053222656,1520,820
2023-5-26 15:35:35,377.9720153808594,246.59910583496094,317.2482604980469,244.7180633544922,1620,820
2023-5-26 15:35:36,377.42193603515625,247.8953857421875,316.65557861328125,245.59779357910156,1720,820
2023-5-26 15:35:36,376.8049621582031,247.19384765625,316.01019287109375,245.01661682128906,1820,820
2023-5-26 15:35:37,376.16143798828125,248.03732299804688,315.4787292480469,246.12229919433594,1920,820
2023-5-26 15:35:37,377.7637023925781,249.16400146484375,316.7816162109375,246.23863220214844,1900,920
2023-5-26 15:35:38,377.5328369140625,249.12364196777344,316.8691101074219,246.26177978515625,1800,920
2023-5-26 15:35:38,379.664794921875,249.60595703125,319.14892578125,246.25881958007812,1700,920
2023-5-26 15:35:39,382.0987243652344,249.7975616455078,321.4789123535156,245.76760864257812,1600,920
2023-5-26 15:35:39,385.0165100097656,247.65377807617188,324.5621032714844,243.7947235107422,1500,920
2023-5-26 15:35:40,385.4192199707031,248.1067657470703,324.90081787109375,244.5395050048828,1400,920
2023-5-26 15:35:40,386.6877746582031,248.29275512695312,325.9631652832031,244.10427856445312,1300,920
2023-5-26 15:35:41,389.4333801269531,248.19517517089844,328.84381103515625,244.00247192382812,1200,920
2023-5-26 15:35:41,390.250244140625,248.10821533203125,329.1578369140625,243.5891876220703,1100,920
2023-5-26 15:35:42,391.012939453125,248.2213134765625,329.7847595214844,244.32330322265625,1000,920
2023-5-26 15:35:42,391.4132080078125,248.69557189941406,330.14459228515625,244.5563507080078,900,920
2023-5-26 15:35:43,392.1314697265625,249.05523681640625,331.2735900878906,244.79721069335938,800,920
2023-5-26 15:35:44,391.8728332519531,248.9473114013672,330.90338134765625,245.0463409423828,700,920
2023-5-26 15:35:44,393.03839111328125,249.25132751464844,331.638671875,244.944091796875,600,920
2023-5-26 15:35:45,394.0306396484375,249.1324920654297,332.2633972167969,244.94761657714844,500,920
2023-5-26 15:35:45,394.64898681640625,249.29379272460938,333.3970031738281,245.09432983398438,400,920
2023-5-26 15:35:46,394.5662841796875,249.3704833984375,333.0212097167969,244.8842315673828,300,920
2023-5-26 15:35:46,395.3863525390625,249.65093994140625,333.85333251953125,245.3980255126953,200,920
2023-5-26 15:35:47,396.54644775390625,250.29249572753906,334.9815368652344,245.26231384277344,100,920
2023-5-26 15:35:47,395.83636474609375,250.29176330566406,334.9507751464844,245.44793701171875,0,920
