,timestamp,x,y
0,1689257845.0460205,1680.0,55.44642857142857
1,1689257845.0712364,1470.0,115.53348214285714
2,1689257845.10765,1286.25,165.69893973214286
3,1689257845.1399517,1125.46875,203.80800083705356
4,1689257845.171037,1002.2397017045455,229.92128644670757
5,1689257845.2064686,909.1415571732955,255.66326849801197
6,1689257845.2402277,820.0443170720882,275.77678850718905
7,1689257845.2705946,746.4478683471682,292.41183280093327
8,1689257845.3077736,690.7782484401359,303.59249655795946
9,1689257845.3393354,651.3400582942099,314.3398630596431
10,1689257845.3704953,622.8316419165246,328.083094462902
11,1689257845.4078305,609.3413230405954,334.8048505121821
12,1689257845.438722,602.9918394787028,342.61495848387364
13,1689257845.4717908,610.5269504529558,345.5916601019609
14,1689257845.5070834,626.3928998281544,349.1605597320729
15,1689257845.5388608,650.093787349635,348.4262040512781
16,1689257845.5713677,685.0138821127489,349.23007140201116
17,1689257845.607003,724.8416923032007,349.45131247675977
18,1689257845.6393168,765.1455716743915,350.12704127430766
19,1689257845.671803,802.0478297605471,352.6468754007335
20,1689257845.7073245,840.8827601313878,359.1910159756418
21,1689257845.7392132,881.9542332967826,366.845710407258
22,1689257845.7705297,928.2554086801393,371.61499660635076
23,1689257845.8069043,975.3143916860311,375.3059791734141
24,1689257845.839082,1025.2182745434588,378.0534460624516
25,1689257845.8701131,1074.338717498254,382.86819387607375
26,1689257845.90793,1122.2281959927905,391.4203839272788
27,1689257845.9387906,1172.3133078573278,396.9749787935118
28,1689257845.9716465,1223.2286898297075,399.4245350157514
29,1689257846.0084836,1276.5069217828122,400.12146813878246
30,1689257846.0383463,1327.489011105415,405.0705703357204
31,1689257846.071837,1378.6437938081472,414.22246332946963
32,1689257846.107015,1432.1315014003108,423.6767982704288
33,1689257846.1393628,1488.205972816181,432.91362705805375
34,1689257846.1712348,1542.1802262141582,434.24585224722557
35,1689257846.2065597,1589.4076979373885,437.82226357346525
36,1689257846.2396967,1630.7317356952149,443.3623377696392
37,1689257846.271416,1666.8902687333132,449.65633126272
38,1689257846.3067977,1698.528985141649,461.43143271202285
39,1689257846.33902,1726.2128619989428,470.2882179087343
40,1689257846.3710818,1750.436254249075,476.59147638442823
41,1689257846.4081671,1769.995358831577,482.5889704078033
42,1689257846.4387646,1785.4732117049025,491.21177767825645
43,1689257846.4715168,1796.2890602417897,496.82816261133155
44,1689257846.5075278,1807.9347458933842,501.74249942777226
45,1689257846.5390842,1817.5792662930749,499.77468699930074
46,1689257846.5722973,1824.927312551895,497.5707082672453
47,1689257846.6069171,1834.0841257556353,496.6065125909825
48,1689257846.6396954,1838.823610036181,493.3521270885383
49,1689257846.6717184,1843.5161133271129,492.91525405961386
50,1689257846.7072322,1848.1675082521328,492.05084730216214
51,1689257846.7395902,1851.1465697206163,489.36591996082046
52,1689257846.7712317,1858.6623394146302,484.6058942514322
53,1689257846.8066661,1866.3295469878015,477.06587175571747
54,1689257846.8396993,1873.0383536143263,471.91478064339566
55,1689257846.8707075,1878.9085594125354,466.44329020582836
56,1689257846.907686,1884.0449894859685,464.06645035867126
57,1689257846.9386358,1888.5393658002224,457.64742977812307
58,1689257846.971393,1892.4719450751945,440.94150105585766
59,1689257847.0070956,1895.9129519407952,422.4666705667326
60,1689257847.038668,1898.923832948196,414.0154796030339
61,1689257847.071466,1901.5583538296714,401.79925893836895
62,1689257847.1071563,1903.8635596009624,389.66363728535856
63,1689257847.1395164,1905.880614650842,392.54496833897446
64,1689257847.1714814,1907.645537819487,396.9947044394598
65,1689257847.2068517,1909.1898455920511,424.0310806702416
66,1689257847.2394788,1910.5411148930446,449.6164813007471
